03/01/2009 00:00,1
06/01/2009 00:00,0
09/01/2009 00:00,1
12/01/2009 00:00,1
15/01/2009 00:00,1
18/01/2009 00:00,1
21/01/2009 00:00,1
24/01/2009 00:00,1
27/01/2009 00:00,1
30/01/2009 00:00,1
02/02/2009 00:00,1
05/02/2009 00:00,1
08/02/2009 00:00,1
11/02/2009 00:00,1
14/02/2009 00:00,1
17/02/2009 00:00,1
20/02/2009 00:00,1
23/02/2009 00:00,1
26/02/2009 00:00,1
01/03/2009 00:00,1
04/03/2009 00:00,1
07/03/2009 00:00,1
10/03/2009 00:00,1
13/03/2009 00:00,1
16/03/2009 00:00,1
19/03/2009 00:00,1
22/03/2009 00:00,1
25/03/2009 00:00,1
28/03/2009 00:00,1
31/03/2009 00:00,1
03/04/2009 00:00,1
06/04/2009 00:00,1
09/04/2009 00:00,1
12/04/2009 00:00,1
15/04/2009 00:00,1
18/04/2009 00:00,1
21/04/2009 00:00,1
24/04/2009 00:00,1
27/04/2009 00:00,1
30/04/2009 00:00,1
03/05/2009 00:00,1
06/05/2009 00:00,1
09/05/2009 00:00,1
12/05/2009 00:00,1
15/05/2009 00:00,1
18/05/2009 00:00,1
21/05/2009 00:00,1
24/05/2009 00:00,1
27/05/2009 00:00,1
30/05/2009 00:00,1
02/06/2009 00:00,1
05/06/2009 00:00,1
08/06/2009 00:00,1
11/06/2009 00:00,1
14/06/2009 00:00,1
17/06/2009 00:00,1
20/06/2009 00:00,1
23/06/2009 00:00,1
26/06/2009 00:00,1
29/06/2009 00:00,1
02/07/2009 00:00,1
05/07/2009 00:00,1
08/07/2009 00:00,1
11/07/2009 00:00,1
14/07/2009 00:00,1
17/07/2009 00:00,1
20/07/2009 00:00,1
23/07/2009 00:00,1
26/07/2009 00:00,1
29/07/2009 00:00,1
01/08/2009 00:00,1
04/08/2009 00:00,1
07/08/2009 00:00,1
10/08/2009 00:00,1
13/08/2009 00:00,1
16/08/2009 00:00,1
19/08/2009 00:00,1
22/08/2009 00:00,1
25/08/2009 00:00,1
28/08/2009 00:00,1
31/08/2009 00:00,1
03/09/2009 00:00,1
06/09/2009 00:00,1
09/09/2009 00:00,1
12/09/2009 00:00,1
15/09/2009 00:00,1
18/09/2009 00:00,1
21/09/2009 00:00,1
24/09/2009 00:00,1
27/09/2009 00:00,1
30/09/2009 00:00,1
03/10/2009 00:00,1
06/10/2009 00:00,1
09/10/2009 00:00,1
12/10/2009 00:00,1
15/10/2009 00:00,1
18/10/2009 00:00,1
21/10/2009 00:00,1
24/10/2009 00:00,1
27/10/2009 00:00,1
30/10/2009 00:00,1
02/11/2009 00:00,1
05/11/2009 00:00,1
08/11/2009 00:00,1
11/11/2009 00:00,1
14/11/2009 00:00,1
17/11/2009 00:00,1
20/11/2009 00:00,1
23/11/2009 00:00,1
26/11/2009 00:00,1
29/11/2009 00:00,1
02/12/2009 00:00,1
05/12/2009 00:00,1
08/12/2009 00:00,1
11/12/2009 00:00,1
14/12/2009 00:00,1
17/12/2009 00:00,1
20/12/2009 00:00,1
23/12/2009 00:00,1
26/12/2009 00:00,1
29/12/2009 00:00,1
01/01/2010 00:00,1.182899534
04/01/2010 00:00,1.182899534
07/01/2010 00:00,1.182899534
10/01/2010 00:00,1.182899534
13/01/2010 00:00,1.305062132
16/01/2010 00:00,1.305062132
19/01/2010 00:00,1.305062132
22/01/2010 00:00,1.305062132
25/01/2010 00:00,1.344224971
28/01/2010 00:00,1.344224971
31/01/2010 00:00,1.344224971
03/02/2010 00:00,1.344224971
06/02/2010 00:00,1.818648536
09/02/2010 00:00,1.818648536
12/02/2010 00:00,1.818648536
15/02/2010 00:00,2.527738215
18/02/2010 00:00,2.527738215
21/02/2010 00:00,2.527738215
24/02/2010 00:00,3.781179252
27/02/2010 00:00,3.781179252
02/03/2010 00:00,3.781179252
05/03/2010 00:00,3.781179252
08/03/2010 00:00,4.53108175
11/03/2010 00:00,4.53108175
14/03/2010 00:00,4.53108175
17/03/2010 00:00,4.53108175
20/03/2010 00:00,4.53108175
23/03/2010 00:00,4.56516291
26/03/2010 00:00,4.56516291
29/03/2010 00:00,4.56516291
01/04/2010 00:00,6.085476906
04/04/2010 00:00,6.085476906
07/04/2010 00:00,6.085476906
10/04/2010 00:00,6.085476906
13/04/2010 00:00,7.819796993
